price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,promotion_check,id,specials
1.25,3.79,cubanisto cerveza rubia con ron botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,cubanisto,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/05/00118603603483____1__40x40.jpg,El Corte Ingles,yes,1112,others
3.04,9.21,delirium tremens red cerveza roja belga sabor afrutado botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,delirium tremens,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602900625____1__40x40.jpg,El Corte Ingles,yes,1113,others
1.85,4.2,strongbow cider de manzana lata 44 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,strongbow,lata,44 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118618300273____6__40x40.jpg,El Corte Ingles,yes,1114,others
2.31,4.62,gordon revolución xplosión cerveza rubia con tequila lata 50 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,gordon,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201710/19/00118601700968____1__40x40.jpg,El Corte Ingles,yes,1115,others
1.55,4.7,arriaca ipa cerveza rubia de castilla la mancha lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/27/00118603001480____1__325x325.jpg,El Corte Ingles,yes,1116,IPA 
1.99,6.03,arriaca imperial red ipa cerveza tostada lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/23/00118603001761____1__325x325.jpg,El Corte Ingles,yes,1117,IPA 
1.62,4.91,arriaca cerveza rubia de castilla la mancha lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201604/27/00118603001472____1__325x325.jpg,El Corte Ingles,yes,1118,others
1.61,4.88,arriaca cerveza de trigo artesana de castilla la mancha lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/20/00118606001206____6__325x325.jpg,El Corte Ingles,yes,1119,artesana 
1.35,4.09,arriaca sesion ipa cerveza rubia artesana estilo india pale ale lata 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201705/09/00118603001753____1__325x325.jpg,El Corte Ingles,yes,1120,IPA artesana 
1.49,4.52,arriaca cerveza de trigo de castilla la mancha botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,arriaca,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/13/00118603002074____2__325x325.jpg,El Corte Ingles,yes,1121,others
1.44,4.36,la sagra blue moon cerveza turbia artesana castellana botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603001779____7__325x325.jpg,El Corte Ingles,yes,1122,artesana 
1.38,4.18,la sagra cerveza blanca de trigo artesana castellana 100% malta botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603000854____4__325x325.jpg,El Corte Ingles,yes,1123,artesana 
1.38,4.18,la sagra cerveza rubia artesana castellana premium botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603000326____4__40x40.jpg,El Corte Ingles,yes,1124,artesana 
1.81,5.48,la sagra ipa cerveza rubia artesana castellana tipo indian pale ale botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/23/00118603000862____2__40x40.jpg,El Corte Ingles,yes,1125,IPA artesana 
1.65,5.0,la sagra lager cerveza rubia artesana castellana botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603001837____12__40x40.jpg,El Corte Ingles,yes,1126,artesana 
1.41,4.27,la sagra cerveza roja artesana castellana botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603000334____4__40x40.jpg,El Corte Ingles,yes,1127,artesana 
2.15,6.52,la sagra cerveza rubia de trigo artesana castellana piel de limón y cardamomo botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/12/00200503001166____1__40x40.jpg,El Corte Ingles,yes,1128,artesana 
5.14,6.85,la sagra bamberg cerveza artesana castellana ahumada botella 75 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201711/24/00118603001845____11__40x40.jpg,El Corte Ingles,yes,1129,artesana 
11.99,6.06,"la sagra cesta de madera 3 variedades (premium rubia ale, ipa, roja) pack 6 botellas 33 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202005/13/00118603002173____5__40x40.jpg,El Corte Ingles,yes,1130,IPA 
2.15,6.52,la sagra halloween cerveza rubia artesana castellana con calabaza y canela botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118603001019____4__40x40.jpg,El Corte Ingles,yes,1131,artesana 
2.78,8.42,la sagra bohío cerveza artesana castellana tipo ale triple especial botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201603/23/00118603000342____2__40x40.jpg,El Corte Ingles,yes,1132,artesana 
14.29,9.53,la sagra cerveza artesana suxinsu triple rubia ale + bamberg ahumada cesta de madera 2 botellas 75 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,la sagra,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/23/00118603002199____1__40x40.jpg,El Corte Ingles,yes,1133,artesana 
2.69,7.58,"sierra nevada torpedo cerveza rubia artesana estadounidense variedad extra ipa botella 35,50 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,sierra nevada,botella,"35,50 cl",1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/11/00118603002512____2__40x40.jpg,El Corte Ingles,yes,1134,IPA artesana 
2.69,7.58,"sierra nevada cerveza rubia artesana estadounidense variedad pale ale botella 35,50 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,sierra nevada,botella,"35,50 cl",1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/11/00118603002496____2__40x40.jpg,El Corte Ingles,yes,1135,artesana 
2.69,7.58,"sierra nevada tropical torpeda cerveza rubia artesana estadounidense vatiedad tropical ipa botella 35,50 cl ",25% Bonificación por compras superiores a 10 € para tu próxima compra,sierra nevada,botella,"35,50 cl",1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/11/00118603002504____2__325x325.jpg,El Corte Ingles,yes,1136,IPA artesana 
2.09,6.33,montseny cerveza artesana malta pale ale botella 33 cl ,25% Bonificación por compras superiores a 10 € para tu próxima compra,montseny,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118603000425____1__325x325.jpg,El Corte Ingles,yes,1137,artesana 
