price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
1.26,2.86,Cerveza rubia Ambar Tipo IPA lata 44 cl.,No promotion,rubia ambar tipo ipa,lata,44 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/857937_00_1.jpg,Carrefour
0.63,1.91,"Cerveza tostada Amstel 0,0 Radler con limón lata de 33 cl.",No promotion,"tostada amstel 0,0 radler con limón",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/476378_00_1.jpg,Carrefour
0.64,19.39,"Cerveza San Miguel Magna tipo Lager roja 0,0 sin alcohol lata 33 cl.",No promotion,"san miguel magna tipo lager roja 0,0 sin alcohol",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/482978_00_1.jpg,Carrefour
4.05,2.7,Cerveza negra Estrella Galicia 0.0 alcohol pack 6 botellas 25 cl.,No promotion,negra estrella galicia 0.0 alcohol,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/485184_00_1.jpg,Carrefour
5.5,0.92,Cerveza Carrefour Lager pack de 24 botellas de 25 cl.,No promotion,carrefour lager,botella,25 cl,24,https://static.carrefour.es/hd_280x_/img_pim_food/559181_00_1.jpg,Carrefour
0.81,2.45,Cerveza Cruzcampo Ipa Andalusian lata de 33 cl.,No promotion,cruzcampo ipa andalusian,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/476322_00_1.jpg,Carrefour
0.83,2.52,Cerveza Ak Damm botella 33 cl.,No promotion,ak damm,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/371317_00_1.jpg,Carrefour
0.61,1.85,"Cerveza Amstel 0,0 sin alcohol Radler con limón lata 33 cl.",No promotion,"amstel 0,0 sin alcohol radler con limón",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/864275_00_1.jpg,Carrefour
1.05,3.18,Cerveza Inedit Damm malta botella 33 cl.,No promotion,inedit damm malta,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/883047_00_1.jpg,Carrefour
0.96,2.91,"Cerveza Ambar 0,0 sin alcohol sin gluten botella 33 cl.",No promotion,"ambar 0,0 sin alcohol sin gluten",botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/807536_00_1.jpg,Carrefour
0.62,1.88,Cerveza El Águila sin filtrar lata 33 cl.,No promotion,el águila sin filtrar,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/242533_00_1.jpg,Carrefour
2.2,1.47,"Cerveza Buckler 0,0 sin alcohol malta pack de 6 botellas de 25 cl.",No promotion,"buckler 0,0 sin alcohol malta",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/469587_00_1.jpg,Carrefour
0.56,1.7,Cerveza Mahou Sin alcohol lata 33 cl.,No promotion,mahou sin alcohol,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/030130_00_1.jpg,Carrefour
3.05,2.03,Cerveza Mahou 5 Estrellas especial pack de 6 botellas de 25 cl.,No promotion,mahou 5 estrellas especial,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000141_00_1.jpg,Carrefour
0.81,2.45,Cerveza Mahou Maestra tostada doble lúpulo lata 33 cl.,No promotion,mahou maestra tostada doble lúpulo,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/969967_00_1.jpg,Carrefour
1.24,2.48,Cerveza Franziskaner Weissbier sin alcohol botella 50 cl.,No promotion,franziskaner weissbier sin alcohol,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/806031_00_1.jpg,Carrefour
2.59,1.73,Cerveza Amstel 100% malta pack de 6 botellas de 25 cl.,No promotion,amstel 100% malta,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000138_00_1.jpg,Carrefour
0.37,1.12,Cerveza Amstel Clásica lata 33 cl.,No promotion,amstel clásica,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/324695_00_1.jpg,Carrefour
