price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,id
2.48,7.52,chimay roja cerveza tostada trapense belga botella 33 cl ,No promotion,chimay,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118603100274____3__40x40.jpg,El Corte Ingles,1168
2.09,6.33,la trappe quadrupel cerveza tostada holandesa botella 33 cl ,No promotion,trappe,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118603100415____1__40x40.jpg,El Corte Ingles,1169
2.05,6.21,la trappe triple cerveza rubia holandesa botella 33 cl ,No promotion,trappe,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118603100258____1__40x40.jpg,El Corte Ingles,1170
1.26,2.52,bavaria 8.6 cerveza rubia tostada de holanda lata 50 cl ,No promotion,bavaria,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118603100381____1__40x40.jpg,El Corte Ingles,1171
1.35,4.09,moritz red ipa cerveza tostada roja botella 33 cl ,No promotion,moritz,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/23/00118603100563____1__40x40.jpg,El Corte Ingles,1172
3.07,8.3,casimiro mahou maravillas cerveza artesana tostada de malta botella 37 cl ,No promotion,mahou casimiro,botella,37 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202808____2__325x325.jpg,El Corte Ingles,1173
0.66,0.59,oro cerveza tostada sin filtrar de bilbao lata 33 cl ,No promotion,oro,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201905/24/00118600302139____1__325x325.jpg,El Corte Ingles,1174
2.19,6.64,brabante oscura cerveza tostada de doble fermentación botella 33 cl ,No promotion,brabante,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201509/24/00118607900935____1__325x325.jpg,El Corte Ingles,1175
3.47,6.31,newcastle brown ale cerveza tostada inglesa botella 55 cl ,No promotion,newcastle,botella,55 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201501/22/00118603100464____1__325x325.jpg,El Corte Ingles,1176
3.42,2.28,estrella levante cerveza tostada pack 6 botellas 25 cl ,No promotion,estrella levante,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202003/19/00118603100654____1__325x325.jpg,El Corte Ingles,1177
6.66,20.18,amstel radler cerveza rubia con zumo natural de limón pack 12 latas 33 cl ,No promotion,amstel radler,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301693____6__40x40.jpg,El Corte Ingles,1178
0.62,1.88,amstel radler cerveza rubia con zumo natural de limón lata 33 cl ,No promotion,amstel radler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301370____2__40x40.jpg,El Corte Ingles,1179
3.15,2.1,amstel radler cerveza rubia con zumo natural de limón pack 6 botellas 25 cl ,No promotion,amstel radler,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118602202774____6__40x40.jpg,El Corte Ingles,1180
0.62,1.88,cruzcampo radler cerveza rubia con zumo natural de limón lata 33 cl ,No promotion,cruzcampo radler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/23/00118600301438____10__40x40.jpg,El Corte Ingles,1181
0.63,1.91,damm lemon cerveza rubia con limón clara mediterránea lata 33 cl (6 partes de cerveza y 4 partes de limón) ,No promotion,damm,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/30/00118600300166____2__40x40.jpg,El Corte Ingles,1182
0.69,2.09,ambar radler cerveza rubia con limón lata 33 cl ,No promotion,ambar radler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118600301636____2__40x40.jpg,El Corte Ingles,1183
0.98,2.97,ambar radler cerveza rubia con limón botella 33 cl ,No promotion,ambar radler,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602202667____1__40x40.jpg,El Corte Ingles,1184
6.1,5.0,ambar radler cerveza rubia con limón pack 9 latas 33 cl ,No promotion,ambar radler,lata,33 cl,9,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/24/00118600302337____1__40x40.jpg,El Corte Ingles,1185
0.61,1.85,san miguel radler cerveza rubia con zumo natural de limón lata 33 cl ,No promotion,san miguel radler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/04/00118602500060____2__40x40.jpg,El Corte Ingles,1186
7.21,1.82,san miguel radler cerveza rubia con zumo natural de limón pack 12 latas 33 cl ,No promotion,san miguel radler,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/18/00118600302048____1__40x40.jpg,El Corte Ingles,1187
2.75,8.33,timmermans strawberry lambic cerveza especial afrutada belga sabor fresa botella 33 cl ,No promotion,timmermans,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201808/27/00118603603608____2__325x325.jpg,El Corte Ingles,1188
2.86,8.67,timmermans peche lambic cerveza especial afrutada belga sabor melocotón botella 33 cl ,No promotion,timmermans,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201808/27/00118603603616____2__325x325.jpg,El Corte Ingles,1189
3.23,2.15,"estrella galicia 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,"estrella galicia sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/11/00118604400244____3__40x40.jpg,El Corte Ingles,1190
0.55,1.67,"estrella galicia 0,0 cerveza sin alcohol lata 33 cl ",No promotion,"estrella galicia sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202002/24/00118604400236____2__40x40.jpg,El Corte Ingles,1191
0.55,1.67,"buckler 0,0 cerveza sin alcohol lata 33 cl ",No promotion,buckler,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118604400061____2__40x40.jpg,El Corte Ingles,1192
2.35,1.57,"buckler 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,buckler,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118604400228____2__40x40.jpg,El Corte Ingles,1193
3.76,2.51,"heineken 0,0 cerveza rubia lager sin alcohol pack 6 botellas 25 cl ",No promotion,"heineken sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118604400459____7__40x40.jpg,El Corte Ingles,1194
0.69,2.09,"heineken 0,0 cerveza rubia sin alcohol lata 33 cl ",No promotion,"heineken sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118604400442____7__40x40.jpg,El Corte Ingles,1195
2.9,1.02,"amstel 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,"amstel sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201703/16/00118605501628____3__40x40.jpg,El Corte Ingles,1196
0.6,1.82,"amstel 0,0 cerveza sin alcohol lata 33 cl ",No promotion,"amstel sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118605501610____7__40x40.jpg,El Corte Ingles,1197
0.58,1.76,"cruzcampo 0,0 cerveza sin alcohol lata 33 cl ",No promotion,"cruzcampo sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118605501644____11__40x40.jpg,El Corte Ingles,1198
2.5,1.67,"cruzcampo 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,"cruzcampo sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118605500547____9__40x40.jpg,El Corte Ingles,1199
6.73,1.7,mahou sin cerveza rubia sin alcohol pack 12 latas 33 cl ,No promotion,"mahou sin alcohol 0,0%",lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118605501321____5__325x325.jpg,El Corte Ingles,1200
2.21,1.47,mahou sin cerveza sin alcohol pack 6 botellas 25 cl ,No promotion,"mahou sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118605500422____2__325x325.jpg,El Corte Ingles,1201
0.58,1.76,mahou sin cerveza rubia sin alcohol lata 33 cl ,No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201505/05/00118605500430____1__325x325.jpg,El Corte Ingles,1202
2.51,1.67,alhambra sin cerveza rubia sin alcohol pack 6 botellas 25 cl ,No promotion,"alhambra sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118605500455____3__325x325.jpg,El Corte Ingles,1203
0.63,1.91,alhambra sin especial cerveza rubia sin alcohol lata 33 cl ,No promotion,"alhambra sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118605500448____5__325x325.jpg,El Corte Ingles,1204
1.37,1.37,alhambra sin cerveza rubia sin alcohol botella 1 l ,No promotion,"alhambra sin alcohol 0,0%",botella,1 l ,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118605500703____3__325x325.jpg,El Corte Ingles,1205
6.72,1.7,"san miguel 0,0 cerveza sin alcohol pack 12 latas 33 cl ",2ª-50%2ª unidad al 50% de descuento,"san miguel sin alcohol 0,0%",lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604400350____1__325x325.jpg,El Corte Ingles,1206
2.52,1.68,"san miguel 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,"san miguel sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118604400186____1__325x325.jpg,El Corte Ingles,1207
0.57,1.73,"san miguel 0,0 cerveza sin alcohol lata 33 cl ",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118604400194____2__325x325.jpg,El Corte Ingles,1208
0.55,1.67,"free damm 0,0% cerveza sin alcohol lata 33 cl ",No promotion,free damm,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118604400202____2__40x40.jpg,El Corte Ingles,1209
2.79,1.86,"free damm 0,0% cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,free damm,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118604400210____2__40x40.jpg,El Corte Ingles,1210
2.5,1.67,"estrella levante 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,estrella levante,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118605500059____2__40x40.jpg,El Corte Ingles,1211
0.53,1.61,"estrella levante 0,0 cerveza sin alcohol lata 33 cl ",No promotion,estrella levante,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201906/11/00118605501081____1__40x40.jpg,El Corte Ingles,1212
1.15,3.48,clausthaler cerveza sin alcohol botella 33 cl ,No promotion,clausthaler,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118605500067____3__40x40.jpg,El Corte Ingles,1213
1.4,2.8,clausthaler original cerveza rubia sin alcohol lata 50 cl ,No promotion,clausthaler,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118605501917____8__40x40.jpg,El Corte Ingles,1214
1.15,3.48,clausthaler unfiltered cerveza rubia sin alcohol sin filtrar botella 33 cl ,No promotion,clausthaler,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202006/25/00118605501925____8__40x40.jpg,El Corte Ingles,1215
0.96,2.91,"ambar 0,0 cerveza rubia sin alcohol sin gluten botella 33 cl ",No promotion,ambar sin gluten,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201809/26/00118651000061____7__40x40.jpg,El Corte Ingles,1216
2.59,10.36,"ambar 0,0 cerveza sin alcohol pack 6 botellas 25 cl ",No promotion,"ambar sin alcohol 0,0%",botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118605500109____4__40x40.jpg,El Corte Ingles,1217
0.62,1.88,"ambar 0,0 cerveza sin alcohol lata 33 cl ",No promotion,"ambar sin alcohol 0,0%",lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201810/31/00118605501560____2__40x40.jpg,El Corte Ingles,1218
4.47,1.13,"el corte ingles zero 0,0% cerveza tradicional sin alcohol pack 12 latas 33 cl ",2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!,corte ingles,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201801/11/00118604400517____1__40x40.jpg,El Corte Ingles,1219
1.05,3.18,"aigua de moritz 0,0 cerveza sin alcohol botella 33 cl ",No promotion,moritz,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201901/10/00118604400293____3__40x40.jpg,El Corte Ingles,1220
0.7,0.7,RAMBLERS cerveza lager botella 1 lt,No promotion,ramblers,botella,1 l,1,https://s0.dia.es/medias/h23/h3e/10238672633886.jpg,Dia,1221
0.43,1.3,AMSTEL cerveza lata 33 cl,No promotion,amstel original,lata,33 cl,1,https://s3.dia.es/medias/ha3/hd0/9847080747038.jpg,Dia,1222
6.61,2.2,MAHOU 5 ESTRELLAS cerveza pack 12 botellas 25 cl,No promotion,mahou 5 estrellas,botella,25 cl,12,https://s3.dia.es/medias/ha0/hb5/9847978459166.jpg,Dia,1223
0.45,0.9,DIA cerveza alemana lata 50 cl,No promotion,dia,lata,50 cl,1,https://s0.dia.es/medias/h29/h37/8821852569630.png,Dia,1224
1.4,1.4,MAHOU cerveza clásica botella 1 lt,No promotion,mahou clasica,botella,1 l,1,https://s2.dia.es/medias/h5b/hb3/9847977410590.jpg,Dia,1225
6.72,1.7,MAHOU cerveza clásica pack 12 latas 33 cl,No promotion,mahou clasica,lata,33 cl,12,https://s0.dia.es/medias/h80/hf1/9847977082910.jpg,Dia,1226
7.08,1.79,MAHOU 5 ESTRELLAS cerveza pack 12 latas 33 cl,No promotion,mahou 5 estrellas,lata,33 cl,12,https://s3.dia.es/medias/heb/h09/9847113449502.jpg,Dia,1227
0.65,1.97,MAHOU MIXTA cerveza con limón lata 33 cl,No promotion,mahou mixta,lata,33 cl,1,https://s0.dia.es/medias/h49/he8/9847069933598.jpg,Dia,1228
2.2,1.47,MAHOU cerveza sin alcohol pack 6 botellas 25 cl,No promotion,"mahou sin alcohol 0,0%",botella,25 cl,6,https://s3.dia.es/medias/h25/h47/9847978065950.jpg,Dia,1229
1.99,1.33,DIA cerveza lager pack 6 botellas 25 cl,No promotion,dia,botella,25 cl,6,https://s0.dia.es/medias/hae/h79/8822043672606.png,Dia,1230
3.39,2.26,MAHOU 5 ESTRELLAS cerveza pack 6 botellas x 25 cl,No promotion,mahou 5 estrellas,botella,25 cl,6,https://s0.dia.es/medias/h7f/hd9/9847981080606.jpg,Dia,1231
0.68,2.06,MAHOU 5 ESTRELLAS cerveza lata 33 cl,No promotion,mahou 5 estrellas,lata,33 cl,1,https://s1.dia.es/medias/hec/h1a/9847114104862.jpg,Dia,1232
2.1,1.4,AMSTEL cerveza pack 6 botellas 25 cl,No promotion,amstel original,botella,25 cl,6,https://s2.dia.es/medias/h67/hbf/9847218634782.jpg,Dia,1233
0.25,0.76,RAMBLERS cerveza lager lata 33 cl,No promotion,ramblers,lata,33 cl,1,https://s3.dia.es/medias/h56/he7/10219613421598.jpg,Dia,1234
0.99,1.98,MAHOU 5 ESTRELLAS cerveza lata 50 cl,No promotion,mahou 5 estrellas,lata,50 cl,1,https://s0.dia.es/medias/hb3/h76/9847981408286.jpg,Dia,1235
0.64,1.94,HEINEKEN cerveza lata 33 cl,No promotion,heineken,lata,33 cl,1,https://s0.dia.es/medias/h68/hcc/9950624743454.jpg,Dia,1236
2.79,1.86,SAN MIGUEL cerveza pack 6 botellas 25 cl,No promotion,san miguel,botella,25 cl,6,https://s3.dia.es/medias/h6b/h8f/9847960109086.jpg,Dia,1237
0.56,1.7,SAN MIGUEL cerveza lata 33 cl,No promotion,san miguel,lata,33 cl,1,https://s2.dia.es/medias/h8e/h75/9847957225502.jpg,Dia,1238
2.75,1.83,MAHOU cerveza clásica pack 6 botellas 25 cl,No promotion,mahou clasica,botella,25 cl,6,https://s3.dia.es/medias/hb2/hf1/9847979114526.jpg,Dia,1239
0.57,1.73,MAHOU cerveza clásica lata 33 cl,No promotion,mahou clasica,lata,33 cl,1,https://s3.dia.es/medias/hd6/h11/9847113777182.jpg,Dia,1240
0.69,2.09,ESTRELLA GALICIA cerveza especial lata 33 cl,No promotion,estrella galicia,lata,33 cl,1,https://s1.dia.es/medias/h15/hb5/9167705767966.jpg,Dia,1241
0.79,2.39,VOLL-DAMM cerveza doble malta lata 33 cl,No promotion,voll-damm,lata,33 cl,1,https://s0.dia.es/medias/h57/hc1/9545995649054.jpg,Dia,1242
0.35,1.06,DIA cerveza especial lata 33 cl,No promotion,dia,lata,33 cl,1,https://s2.dia.es/medias/h46/hb5/8822550659102.png,Dia,1243
5.89,2.97,1906 cerveza reserva especial pack 6 botellas 33 cl,No promotion,estrella galicia 1906,botella,33 cl,6,https://s2.dia.es/medias/h65/h32/9622060400670.jpg,Dia,1244
3.99,2.66,HEINEKEN cerveza pack 6 botellas 25 cl,No promotion,heineken,botella,25 cl,6,https://s2.dia.es/medias/ha3/h75/9847216668702.jpg,Dia,1245
5.18,1.31,AMSTEL cerveza pack 12 latas 33 cl,No promotion,amstel original,lata,33 cl,12,https://s0.dia.es/medias/ha2/hbf/9847081402398.jpg,Dia,1246
0.56,1.7,MAHOU cerveza sin alcohol lata 33 cl,No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://s1.dia.es/medias/hc8/h11/9845432451102.jpg,Dia,1247
0.56,1.7,"SAN MIGUEL cerveza 0,0% alcohol lata 33 cl",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://s1.dia.es/medias/h6e/h4e/9846950264862.jpg,Dia,1248
0.81,1.62,SAN MIGUEL cerveza lata 50 cl,No promotion,san miguel,lata,50 cl,1,https://s3.dia.es/medias/h78/h7d/9847957553182.jpg,Dia,1249
0.95,2.88,BUDWEISER cerveza lata 33 cl,No promotion,budweiser,lata,33 cl,1,https://s0.dia.es/medias/h3e/h96/10110767136798.jpg,Dia,1250
0.45,1.36,DIA cerveza extra lata 33 cl,No promotion,dia,lata,33 cl,1,https://s0.dia.es/medias/hdc/h97/8822996172830.png,Dia,1251
2.45,1.63,SHANDY CRUZCAMPO cerveza con limón pack 6 botella 25 cl,No promotion,cruzcampo shandy,botella,25 cl,6,https://s3.dia.es/medias/h68/hd0/9847217979422.jpg,Dia,1252
0.38,1.15,"BUCKLER cerveza 0,0% alcohol lata 33 cl",No promotion,buckler,lata,33 cl,1,https://s3.dia.es/medias/h9f/hea/9847214702622.jpg,Dia,1253
0.33,1.0,"DIA cerveza 0,0% alcohol lata 33 cl",No promotion,dia,lata,33 cl,1,https://s1.dia.es/medias/h06/h27/9102843412510.jpg,Dia,1254
4.65,1.55,MAHOU cerveza clásica pack 12 botellas 25 cl,No promotion,mahou clasica,botella,25 cl,12,https://s0.dia.es/medias/h2e/h38/9847976689694.jpg,Dia,1255
0.5,1.52,SHANDY CRUZCAMPO cerveza con limón lata 33 cl ,No promotion,cruzcampo shandy,lata,33 cl,1,https://s2.dia.es/medias/h8e/h16/9847212802078.jpg,Dia,1256
0.35,1.06,DIA Shandy cerveza con limón lata 33 cl,No promotion,dia,lata,33 cl,1,https://s1.dia.es/medias/h87/h66/8823069114398.png,Dia,1257
0.6,1.82,"SAN MIGUEL cerveza radler con limón 0,0% alcohol lata 33 cl",No promotion,"san miguel radler sin alcohol 0,0%",lata,33 cl,1,https://s0.dia.es/medias/h92/h1e/10099231719454.jpg,Dia,1258
0.78,1.56,MAHOU cerveza clásica lata 50 cl,No promotion,mahou clasica,lata,50 cl,1,https://s0.dia.es/medias/h61/h87/9847976362014.jpg,Dia,1259
0.46,1.39,"AMSTEL cerveza 0,0% alcohol lata 33 cl",No promotion,"amstel sin alcohol 0,0%",lata,33 cl,1,https://s0.dia.es/medias/hf4/h35/10083142860830.jpg,Dia,1260
1.1,3.33,DESPERADOS cerveza con tequila botella 33 cl,No promotion,desperado,botella,33 cl,1,https://s3.dia.es/medias/he0/h0a/9626447806494.jpg,Dia,1261
1.75,5.3,GRIMBERGEN cerveza doble ambrée belga botella 33 cl,No promotion,grimbergen,botella,33 cl,1,https://s0.dia.es/medias/h2b/h75/9847969021982.jpg,Dia,1262
0.38,1.15,AMSTEL cerveza clásica lata 33 cl,No promotion,amstel clasica,lata,33 cl,1,https://s1.dia.es/medias/h8a/h62/9847215357982.jpg,Dia,1263
0.65,1.3,AMSTEL cerveza lata 50 cl,No promotion,amstel original,lata,50 cl,1,https://s3.dia.es/medias/hb4/ha3/9626455441438.jpg,Dia,1264
0.49,1.48,AMSTEL cerveza radler con limón lata 33 cl,No promotion,amstel radler,lata,33 cl,1,https://s1.dia.es/medias/hd1/h6f/9847218962462.jpg,Dia,1265
1.25,2.5,FRANZISKANER cerveza botella 50 cl ,No promotion,franziskaner,botella,50 cl,1,https://s3.dia.es/medias/h11/h9b/9843138986014.jpg,Dia,1266
0.55,1.67,AMSTEL Oro cerveza tostada lata 33 cl,No promotion,amstel oro,lata,33 cl,1,https://s3.dia.es/medias/h2b/h94/9847212146718.jpg,Dia,1267
12.25,1.55,MAHOU cerveza clásica pack 24 latas 33 cl ,No promotion,mahou clasica,lata,33 cl,24,https://s3.dia.es/medias/ha6/h1a/9847985078302.jpg,Dia,1268
1.42,2.84,PAULANER cerveza de trigo alemana botella 50 cl,No promotion,paulaner,botella,50 cl,1,https://s3.dia.es/medias/h92/h28/10103182852126.jpg,Dia,1269
0.45,0.9,DIA cerveza lager lata 50 cl,No promotion,dia,lata,50 cl,1,https://s0.dia.es/medias/h42/hd0/8855014342686.png,Dia,1270
0.56,1.7,DIA cerveza negra botella 33 cl ,No promotion,dia,botella,33 cl,1,https://s0.dia.es/medias/hc3/h1f/9497439076382.jpg,Dia,1271
0.89,2.7,1906 cerveza reserva especial lata 33 cl ,No promotion,estrella galicia 1906,lata,33 cl,1,https://s0.dia.es/medias/he3/h9d/10261321285662.jpg,Dia,1272
0.89,2.7,MAHOU MAESTRA cerveza tostada doble lúpulo lata 33 cl ,No promotion,mahou maestra,lata,33 cl,1,https://s2.dia.es/medias/h9b/h22/9950618517534.jpg,Dia,1273
1.45,4.08,CORONA cerveza mexicana botella 35.5 cl,No promotion,corona,botella,35.5 cl,1,https://s0.dia.es/medias/h7b/hd2/9842528649246.jpg,Dia,1274
2.0,4.55,GUINNESS cerveza lata 44 cl ,No promotion,guinness,lata,44 cl,1,https://s2.dia.es/medias/h47/hc5/9847113121822.jpg,Dia,1275
0.75,2.27,MAHOU 5 ESTRELLAS cerveza SIN GLUTEN lata 33 cl,No promotion,mahou sin gluten,lata,33 cl,1,https://s3.dia.es/medias/h78/ha5/10151214415902.jpg,Dia,1276
1.0,3.03,MAHOU MAESTRA cerveza tostada doble lúpulo botella 33 cl,No promotion,mahou maestra,botella,33 cl,1,https://s1.dia.es/medias/h08/h48/9847984095262.jpg,Dia,1277
0.63,1.91,"MAHOU cerveza tostada 0,0% alcohol lata 33 cl ",No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://s2.dia.es/medias/hcc/h44/10003770015774.jpg,Dia,1278
0.69,2.09,"HEINEKEN cerveza 0,0% alcohol lata 33 cl ",No promotion,"heineken sin alcohol 0,0%",lata,33 cl,1,https://s3.dia.es/medias/h81/h50/10083033088030.jpg,Dia,1279
1.69,5.12,MAHOU BARRICA cerveza botella 33 cl ,No promotion,mahou barrica,botella,33 cl,1,https://s3.dia.es/medias/hb1/h1d/9847985733662.jpg,Dia,1280
0.64,1.94,"AMSTEL cerveza radler con limón 0,0% alcohol lata 33 cl",No promotion,"amstel radler sin alcohol 0,0%",lata,33 cl,1,https://s3.dia.es/medias/h0d/h15/9847217651742.jpg,Dia,1281
0.39,1.18,DIA cerveza radler con limón lata 33 cl,No promotion,dia,lata,33 cl,1,https://s0.dia.es/medias/hd3/h12/9355271274526.jpg,Dia,1282
1.75,1.17,"DIA cerveza 0,0% alcohol pack 6 botellas 25 cl",No promotion,dia,botella,25 cl,6,https://s0.dia.es/medias/hcb/h89/9352993013790.jpg,Dia,1283
0.69,2.09,MAHOU 5 ESTRELLAS cerveza radler con limón lata 33 cl,No promotion,mahou radler,lata,33 cl,1,https://s2.dia.es/medias/h60/ha3/10151212449822.jpg,Dia,1284
0.62,1.88,"AMSTEL Oro cerveza tostada 0,0% alcohol lata 33 cl",No promotion,"amstel sin alcohol 0,0%",lata,33 cl,1,https://s2.dia.es/medias/h4f/he3/9859383263262.jpg,Dia,1285
0.63,0.19,EL AGUILA cerveza 1900 lata 33 cl,No promotion,el águila,lata,33 cl,1,https://s0.dia.es/medias/hcd/h64/9948318990366.jpg,Dia,1286
1.4,4.24,MAHOU cerveza ipa botella 33 cl,No promotion,mahou ipa,botella,33 cl,1,https://s2.dia.es/medias/h15/hd0/10047137677342.jpg,Dia,1287
2.1,6.36,AMBAR cerveza ambiciosa nº 10 botella 33 cl,No promotion,ambar ambiciosa,botella,33 cl,1,https://s1.dia.es/medias/h10/h3c/10105141723166.jpg,Dia,1288
12.59,1.58,"Cerveza SAN MIGUEL, pack lata 24x33 cl",2ª unidad -70%,san miguel,lata,33 cl,24,https://supermercado.eroski.es/images/16514556.jpg,Eroski,1289
6.47,1.64,"Cerveza SAN MIGUEL, pack lata 12x33 cl",No promotion,san miguel,lata,33 cl,12,https://supermercado.eroski.es/images/8703969.jpg,Eroski,1290
6.72,1.7,"Cerveza MAHOU Clásica, pack 12x33 cl",No promotion,mahou clasica,No specified,33 cl,12,https://supermercado.eroski.es/images/8703977.jpg,Eroski,1291
13.59,1.73,"Cerveza MAHOU 5 Estrellas, pack 24x33 cl",No promotion,mahou 5 estrellas,No specified,33 cl,24,https://supermercado.eroski.es/images/16514549.jpg,Eroski,1292
5.31,1.76,"Cerveza SAN MIGUEL, pack botellín 12x25 cl",No promotion,san miguel,No specified,25 cl,12,https://supermercado.eroski.es/images/142380.jpg,Eroski,1293
0.66,2.0,"Cerveza 0,0 tostada MAHOU, lata 33 cl",No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://supermercado.eroski.es/images/19501378.jpg,Eroski,1294
4.82,3.67,"Cerveza Reserva 1925 ALHAMBRA, pack 4x33 cl",No promotion,alhambra 1925,No specified,33 cl,4,https://supermercado.eroski.es/images/10869311.jpg,Eroski,1295
